Unnamed: 0,Unnamed: 1,Unnamed: 2
,Date,Last Price
,2003-01-31 00:00:00,119.87
,2002-12-31 00:00:00,118.79
,2002-11-29 00:00:00,122.55
,2002-10-31 00:00:00,122.48
,2002-09-30 00:00:00,121.81
,2002-08-30 00:00:00,118.46
,2002-07-31 00:00:00,119.85
,2002-06-28 00:00:00,119.47
,2002-05-31 00:00:00,124.22
,2002-04-30 00:00:00,128.54
,2002-03-29 00:00:00,132.73
,2002-02-28 00:00:00,133.36
,2002-01-31 00:00:00,134.68
